label,text
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
ham,Ok...
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
ham,Waiting for your call.
ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
ham,Sac will score big hundred.he is set batsman:-)
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
ham,Just wait till end of march when el nino gets himself. Oh.
spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
ham,Dear good morning how you feeling dear
ham,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
ham,I wish u were here. I feel so alone
ham,Me sef dey laugh you. Meanwhile how's my darling anjie!
ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
ham,Hmm thinking lor...
ham,Lol your always so convincing.
ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
ham,It's ok i wun b angry. Msg u aft i come home tonight.
ham,This is all just creepy and crazy to me.
ham,Hai priya are you right. What doctor said pa. Where are you.
ham,I'm also came to room.
ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!
ham,Oi when you gonna ring
ham,Too late. I said i have the website. I didn't i have or dont have the slippers
ham,Pls speak with me. I wont ask anything other then you friendship.
ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf
ham,Dont show yourself. How far. Put new pictures up on facebook.
ham,Do you think i can move  &lt;#&gt;  in a week
ham,Sday only joined.so training we started today:)
ham,Sent me ur email id soon
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
ham,Call him and say you not coming today ok and tell them not to fool me like this ok
ham,Then u go back urself lor...
ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
ham,Anything lor if they all go then i go lor...
ham,K come to nordstrom when you're done
ham,Gettin rdy to ship comp
ham,Do u noe how 2 send files between 2 computers?
ham,I love to cuddle! I want to hold you in my strong arms right now...
ham,"Sorry, I'll call later"
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?
ham,Hi da:)how is the todays class?
ham,Ok i juz receive..
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
ham,I fetch yun or u fetch?
ham,Dad went out oredi... 
ham,"Nothing, i got msg frm tht unknown no.."
ham,K do I need a login or anything
ham,Yeah I can still give you a ride
ham,Thanks for loving me so. You rock
ham,Yes when is the appt again?
ham,Oh god i am happy to see your message after 3 days
ham,Ok. I only ask abt e movie. U wan ktv oso?
ham,K tell me anything about you.
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
ham,Just getting back home
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
ham,Noice. Text me when you're here
ham,He also knows about lunch menu only da. . I know
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
ham,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX."""
ham,"""Pete can you please ring meive hardly gotany credit"""
ham,Sounds great! Are you home now?
ham,"K I'm leaving soon, be there a little after 9"
ham,"Awesome, text me when you're restocked"
ham,The wine is flowing and i'm i have nevering..
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
ham,What is this 'hex' place you talk of? Explain!
ham,Lol ok. I'll snatch her purse too.
ham,"K, can that happen tonight?"
ham,No current and food here. I am alone also
ham,Ok u can take me shopping when u get paid =D
ham,Aah bless! How's your arm?
ham,Doing project w frens lor. 
ham,Bring tat cd don forget
ham,Yup bathe liao...
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,Try to do something dear. You read something for exams
ham,Really dun bluff me leh... U sleep early too. Nite...
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
ham,"Now, whats your house # again ? And do you have any beer there ?"
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
ham,Ok how you dear. Did you call chechi
ham,I dont know why she.s not getting your messages
ham,"That's cool, I'll come by like  &lt;#&gt; ish"
ham,All will come alive.better correct any good looking figure there itself..
ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
ham,Hmmm.still we dont have opener?
ham,Do I? I thought I put it back in the box
ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
ham,Hey i will be late ah... Meet you at 945+
ham,Ü dun need to pick ur gf?
ham,"""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X"""
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
ham,Ü neva tell me how i noe... I'm not at home in da aft wat... 
ham,No no:)this is kallis home ground.amla home town is durban:)
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,Jason says it's cool if we pick some up from his place in like an hour
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
ham,Yup. Thk of u oso boring wat.
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
ham,U in town alone?
ham,Hey so whats the plan this sat? 
ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
ham,I am in tirupur.  call you da.
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
ham,Got it..mail panren paru..
ham,Ok. But i finish at 6.
ham,"Don't worry, * is easy once have ingredients!"
ham,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
ham,If u dun drive then how i go 2 sch.
ham,"Yo, you around? Just got my car back"
ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
ham,So what do you guys do.
ham,Am going to take bath ill place the key in window:-)
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham,S:)but he had some luck.2 catches put down:)
ham,It is a good thing I'm now getting the connection to bw
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
ham,We live in the next  &lt;#&gt; mins
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
